,Unnamed: 0,name,date,platform,score,url,userscore,fullurl,developer,genre,no_userreviews
4259,4259,Spyro Reignited Trilogy,"September 3, 2019",Switch,79,/game/switch/spyro-reignited-trilogy,8.4,https://www.metacritic.com/game/switch/spyro-reignited-trilogy,Toys for Bob,"['Miscellaneous', 'Compilation']",102
4260,4260,Blazing Chrome,"July 11, 2019",PC,79,/game/pc/blazing-chrome,7.1,https://www.metacritic.com/game/pc/blazing-chrome,JoyMasher,"['Action', 'Platformer', '2D']",31
4261,4261,Gato Roboto,"May 30, 2019",PC,79,/game/pc/gato-roboto,7.2,https://www.metacritic.com/game/pc/gato-roboto,Doinksoft,"['Action', 'Platformer', '2D']",23
4262,4262,FIFA 20,"September 24, 2019",Xbox One,79,/game/xbox-one/fifa-20,1.3,https://www.metacritic.com/game/xbox-one/fifa-20,Electronic Arts,"['Sports', 'Team', 'Soccer', 'Sim']",327
4263,4263,Yu-Gi-Oh! Legacy of the Duelist: Link Evolution,"August 20, 2019",Switch,79,/game/switch/yu-gi-oh!-legacy-of-the-duelist-link-evolution,8.0,https://www.metacritic.com/game/switch/yu-gi-oh!-legacy-of-the-duelist-link-evolution,Konami,"['Strategy', 'Turn-Based', 'Card Battle']",53
4264,4264,Fight'N Rage,"September 26, 2019",Switch,79,/game/switch/fightn-rage,8.3,https://www.metacritic.com/game/switch/fightn-rage,sebagamesdev,"['Action', ""Beat-'Em-Up"", '2D']",11
4265,4265,Madden NFL 20,"July 30, 2019",Xbox One,79,/game/xbox-one/madden-nfl-20,1.9,https://www.metacritic.com/game/xbox-one/madden-nfl-20,"Electronic Arts, EA Tiburon","['Action', 'Sports', 'General', 'Team', 'Football', 'Sim']",115
4266,4266,Life is Strange 2: Episode 2 - Rules,"January 24, 2019",PC,79,/game/pc/life-is-strange-2-episode-2---rules,5.0,https://www.metacritic.com/game/pc/life-is-strange-2-episode-2---rules,DONTNOD Entertainment,"['Action Adventure', 'General']",71
4267,4267,GRID,"October 11, 2019",Xbox One,79,/game/xbox-one/grid,5.1,https://www.metacritic.com/game/xbox-one/grid,Codemasters,"['Racing', 'Simulation', 'Automobile']",25
4268,4268,Trials Rising,"February 26, 2019",PlayStation 4,79,/game/playstation-4/trials-rising,6.6,https://www.metacritic.com/game/playstation-4/trials-rising,RedLynx,"['Racing', 'Arcade', 'Automobile']",63
4269,4269,River City Girls,"September 5, 2019",Switch,79,/game/switch/river-city-girls,6.8,https://www.metacritic.com/game/switch/river-city-girls,WayForward,"['Action', ""Beat-'Em-Up"", '2D']",65
4270,4270,Observation,"May 21, 2019",PC,79,/game/pc/observation,7.4,https://www.metacritic.com/game/pc/observation,No Code,"['Adventure', 'General']",148
4271,4271,River City Girls,"September 5, 2019",PlayStation 4,79,/game/playstation-4/river-city-girls,6.3,https://www.metacritic.com/game/playstation-4/river-city-girls,WayForward,"['Action', ""Beat-'Em-Up"", '2D']",52
4272,4272,Arise: A Simple Story,"December 3, 2019",PC,79,/game/pc/arise-a-simple-story,7.6,https://www.metacritic.com/game/pc/arise-a-simple-story,Piccolo,"['Action', 'General']",48
4273,4273,FIFA 20,"September 24, 2019",PlayStation 4,79,/game/playstation-4/fifa-20,1.2,https://www.metacritic.com/game/playstation-4/fifa-20,Electronic Arts,"['Sports', 'Team', 'Soccer', 'Sim']",3332
4274,4274,GRID Autosport,"September 19, 2019",Switch,79,/game/switch/grid-autosport,8.4,https://www.metacritic.com/game/switch/grid-autosport,"Codemasters, Feral Interactive","['Racing', 'Simulation', 'Automobile']",50
4275,4275,Agent A: A Puzzle In Disguise,"August 29, 2019",Switch,79,/game/switch/agent-a-a-puzzle-in-disguise,7.7,https://www.metacritic.com/game/switch/agent-a-a-puzzle-in-disguise,Yak & Co,"['Puzzle', 'General']",15
4276,4276,Untitled Goose Game,"September 20, 2019",PC,79,/game/pc/untitled-goose-game,6.3,https://www.metacritic.com/game/pc/untitled-goose-game,House House,"['Simulation', 'General']",111
4277,4277,Mechstermination Force,"April 3, 2019",Switch,79,/game/switch/mechstermination-force,6.7,https://www.metacritic.com/game/switch/mechstermination-force,Horberg Productions,"['Action', 'Platformer', '2D']",24
4278,4278,WRC 8 FIA World Rally Championship,"September 10, 2019",PlayStation 4,79,/game/playstation-4/wrc-8-fia-world-rally-championship,5.9,https://www.metacritic.com/game/playstation-4/wrc-8-fia-world-rally-championship,Kylotonn,"['Racing', 'Arcade', 'Automobile']",42
4279,4279,Druidstone: The Secret of the Menhir Forest,"May 15, 2019",PC,79,/game/pc/druidstone-the-secret-of-the-menhir-forest,7.2,https://www.metacritic.com/game/pc/druidstone-the-secret-of-the-menhir-forest,Ctrl Alt Ninja Ltd.,"['Role-Playing', 'Western-Style']",24
4280,4280,World End Syndrome,"May 2, 2019",Switch,79,/game/switch/world-end-syndrome,8.1,https://www.metacritic.com/game/switch/world-end-syndrome,"Arc System Works, TOYBOX","['Adventure', 'Visual Novel']",23
4281,4281,God's Trigger,"April 18, 2019",Xbox One,79,/game/xbox-one/gods-trigger,7.9,https://www.metacritic.com/game/xbox-one/gods-trigger,"Techland, ONE MORE LEVEL","['Action', 'Action Adventure', 'Shooter', 'Linear', ""Shoot-'Em-Up"", 'Top-Down']",30
4282,4282,Torchlight II,"September 3, 2019",Xbox One,78,/game/xbox-one/torchlight-ii,7.2,https://www.metacritic.com/game/xbox-one/torchlight-ii,Panic Button,"['Role-Playing', 'Action RPG']",13
4283,4283,GreedFall,"September 10, 2019",Xbox One,78,/game/xbox-one/greedfall,8.0,https://www.metacritic.com/game/xbox-one/greedfall,Spiders,"['Role-Playing', 'Action RPG']",94
4284,4284,Descenders,"May 7, 2019",PC,78,/game/pc/descenders,6.7,https://www.metacritic.com/game/pc/descenders,RageSquid,"['Racing', 'Arcade', 'Automobile']",22
4285,4285,Angry Birds VR: Isle of Pigs,"February 7, 2019",PC,78,/game/pc/angry-birds-vr-isle-of-pigs,4.3,https://www.metacritic.com/game/pc/angry-birds-vr-isle-of-pigs,Resolution Games,"['Puzzle', 'Action']",11
4286,4286,Lost Ember,"November 22, 2019",PC,78,/game/pc/lost-ember,7.5,https://www.metacritic.com/game/pc/lost-ember,Mooneye Studios,"['Action Adventure', 'Open-World']",59
4287,4287,Indivisible,"October 8, 2019",PC,78,/game/pc/indivisible,6.4,https://www.metacritic.com/game/pc/indivisible,Lab Zero Games,"['Role-Playing', 'Action RPG']",55
4288,4288,Octahedron: Transfixed Edition,"January 17, 2019",Switch,78,/game/switch/octahedron-transfixed-edition,8.0,https://www.metacritic.com/game/switch/octahedron-transfixed-edition,Demimonde,"['Action', 'Platformer', '2D']",11
4289,4289,Mortal Kombat 11,"April 23, 2019",Switch,78,/game/switch/mortal-kombat-11,3.8,https://www.metacritic.com/game/switch/mortal-kombat-11,"NetherRealm Studios, Shiver Games","['Action', 'Fighting', '2D']",330
4290,4290,Borderlands 3,"September 13, 2019",PlayStation 4,78,/game/playstation-4/borderlands-3,5.8,https://www.metacritic.com/game/playstation-4/borderlands-3,Gearbox Software,"['Action', 'Shooter', 'First-Person', 'Arcade']",1169
4291,4291,Atelier Lulua: The Scion of Arland,"May 21, 2019",Switch,78,/game/switch/atelier-lulua-the-scion-of-arland,7.5,https://www.metacritic.com/game/switch/atelier-lulua-the-scion-of-arland,Koei Tecmo Games,"['Role-Playing', 'Japanese-Style']",21
4292,4292,Dauntless,"May 21, 2019",PC,78,/game/pc/dauntless,5.3,https://www.metacritic.com/game/pc/dauntless,Phoenix Labs,"['Role-Playing', 'Action RPG']",215
4293,4293,Golf Peaks,"March 14, 2019",Switch,78,/game/switch/golf-peaks,7.8,https://www.metacritic.com/game/switch/golf-peaks,Afterburn,"['Sports', 'Individual', 'Golf', 'Arcade']",16
4294,4294,The Surge 2,"September 24, 2019",Xbox One,78,/game/xbox-one/the-surge-2,6.8,https://www.metacritic.com/game/xbox-one/the-surge-2,Deck 13,"['Role-Playing', 'Action RPG']",63
4295,4295,Ace Combat 7: Skies Unknown,"January 31, 2019",PC,78,/game/pc/ace-combat-7-skies-unknown,7.0,https://www.metacritic.com/game/pc/ace-combat-7-skies-unknown,Project Aces,"['Simulation', 'Flight', 'Combat']",168
4296,4296,Yonder: The Cloud Catcher Chronicles,"February 27, 2019",Xbox One,78,/game/xbox-one/yonder-the-cloud-catcher-chronicles,7.3,https://www.metacritic.com/game/xbox-one/yonder-the-cloud-catcher-chronicles,Prideful Sloth,"['Action Adventure', 'Open-World']",6
4297,4297,Arcade Spirits,"February 12, 2019",PC,78,/game/pc/arcade-spirits,5.4,https://www.metacritic.com/game/pc/arcade-spirits,Fiction Factory Games,"['Adventure', 'Visual Novel']",7
4298,4298,Forager,"July 30, 2019",Switch,78,/game/switch/forager,6.9,https://www.metacritic.com/game/switch/forager,HopFrog,"['Action Adventure', 'General']",16
4299,4299,Blasphemous,"September 10, 2019",PlayStation 4,78,/game/playstation-4/blasphemous,7.9,https://www.metacritic.com/game/playstation-4/blasphemous,The Game Kitchen,"['Action Adventure', 'Open-World']",111
4300,4300,Life is Strange 2: Episode 3 - Wastelands,"May 9, 2019",PC,78,/game/pc/life-is-strange-2-episode-3---wastelands,6.1,https://www.metacritic.com/game/pc/life-is-strange-2-episode-3---wastelands,DONTNOD Entertainment,"['Action Adventure', 'General']",52
4301,4301,Dragon's Dogma: Dark Arisen,"April 23, 2019",Switch,78,/game/switch/dragons-dogma-dark-arisen,8.3,https://www.metacritic.com/game/switch/dragons-dogma-dark-arisen,Capcom,"['Role-Playing', 'Action RPG']",101
4302,4302,My Friend Pedro,"June 20, 2019",Switch,78,/game/switch/my-friend-pedro,7.8,https://www.metacritic.com/game/switch/my-friend-pedro,DeadToast Entertainment,"['Action', 'Platformer', '2D']",106
4303,4303,Remnant: From the Ashes,"August 19, 2019",PC,78,/game/pc/remnant-from-the-ashes,6.8,https://www.metacritic.com/game/pc/remnant-from-the-ashes,Gunfire Games,"['Action', 'Shooter', 'Third-Person', 'Arcade']",339
4304,4304,Atelier Lulua: The Scion of Arland,"May 21, 2019",PlayStation 4,78,/game/playstation-4/atelier-lulua-the-scion-of-arland,6.6,https://www.metacritic.com/game/playstation-4/atelier-lulua-the-scion-of-arland,Koei Tecmo Games,"['Role-Playing', 'Japanese-Style']",27
4305,4305,Yakuza 4 Remastered,"October 29, 2019",PlayStation 4,78,/game/playstation-4/yakuza-4-remastered,7.4,https://www.metacritic.com/game/playstation-4/yakuza-4-remastered,Ryu ga Gotoku Studios,"['Action Adventure', 'Open-World']",37
4306,4306,Puzzle Quest: The Legend Returns,"September 19, 2019",Switch,78,/game/switch/puzzle-quest-the-legend-returns,7.5,https://www.metacritic.com/game/switch/puzzle-quest-the-legend-returns,Infinity Plus 2,"['Puzzle', 'Matching']",18
4307,4307,Nelly Cootalot: The Fowl Fleet,"July 11, 2019",Switch,78,/game/switch/nelly-cootalot-the-fowl-fleet,8.0,https://www.metacritic.com/game/switch/nelly-cootalot-the-fowl-fleet,Application Systems Heidelberg,"['Adventure', 'Point-and-Click']",4
4308,4308,A Fisherman's Tale,"January 10, 2019",PC,78,/game/pc/a-fishermans-tale,5.0,https://www.metacritic.com/game/pc/a-fishermans-tale,Innerspace VR,"['Adventure', 'General']",8
4309,4309,Tropico 6,"March 29, 2019",PC,78,/game/pc/tropico-6,6.6,https://www.metacritic.com/game/pc/tropico-6,Limbic Entertainment,"['Strategy', 'Management', 'Government']",139
4310,4310,Never Give Up,"August 13, 2019",Switch,78,/game/switch/never-give-up,8.0,https://www.metacritic.com/game/switch/never-give-up,Massive Monster,"['Action', 'Platformer', '2D']",13
4311,4311,Shakedown Hawaii,"May 7, 2019",PlayStation 4,78,/game/playstation-4/shakedown-hawaii,5.0,https://www.metacritic.com/game/playstation-4/shakedown-hawaii,Vblank Entertainment Inc.,"['Action Adventure', 'Open-World']",31
4312,4312,The Textorcist: The Story of Ray Bibbia,"February 14, 2019",PC,78,/game/pc/the-textorcist-the-story-of-ray-bibbia,6.0,https://www.metacritic.com/game/pc/the-textorcist-the-story-of-ray-bibbia,Morbidware,"['Action Adventure', 'General']",7
4313,4313,Operencia: The Stolen Sun,"March 29, 2019",PC,78,/game/pc/operencia-the-stolen-sun,6.1,https://www.metacritic.com/game/pc/operencia-the-stolen-sun,Zen Studios,"['Role-Playing', 'Action RPG']",47
4314,4314,The Walking Dead: The Telltale Series - The Final Season Episode 3: Broken Toys,"January 15, 2019",PlayStation 4,78,/game/playstation-4/the-walking-dead-the-telltale-series---the-final-season-episode-3-broken-toys,7.0,https://www.metacritic.com/game/playstation-4/the-walking-dead-the-telltale-series---the-final-season-episode-3-broken-toys,"Telltale Games, Skybound Games","['Adventure', 'Point-and-Click']",30
4315,4315,Tropico 6,"September 27, 2019",Xbox One,78,/game/xbox-one/tropico-6,7.3,https://www.metacritic.com/game/xbox-one/tropico-6,Limbic Entertainment,"['Strategy', 'Management', 'Government']",9
4316,4316,The Sojourn,"September 20, 2019",PC,78,/game/pc/the-sojourn,6.1,https://www.metacritic.com/game/pc/the-sojourn,Shifting Tides,"['Adventure', '3D', 'First-Person']",20
4317,4317,NBA 2K20,"September 6, 2019",PlayStation 4,78,/game/playstation-4/nba-2k20,1.3,https://www.metacritic.com/game/playstation-4/nba-2k20,Visual Concepts,"['Sports', 'Team', 'Basketball', 'Sim']",1122
4318,4318,Dandy Dungeon: Legend of Brave Yamada,"June 27, 2019",Switch,78,/game/switch/dandy-dungeon-legend-of-brave-yamada,8.2,https://www.metacritic.com/game/switch/dandy-dungeon-legend-of-brave-yamada,"DMM GAMES, Onion Games","['Puzzle', 'Action']",13
4319,4319,Forager,"April 18, 2019",PC,78,/game/pc/forager,7.6,https://www.metacritic.com/game/pc/forager,HopFrog,"['Action Adventure', 'General']",64
4320,4320,Trials Rising,"February 26, 2019",Switch,78,/game/switch/trials-rising,7.7,https://www.metacritic.com/game/switch/trials-rising,RedLynx,"['Racing', 'Arcade', 'Automobile']",43
4321,4321,Samurai Shodown,"June 25, 2019",Xbox One,78,/game/xbox-one/samurai-shodown,7.1,https://www.metacritic.com/game/xbox-one/samurai-shodown,SNK Corporation,"['Action', 'Fighting', '2D']",16
4322,4322,Creature in the Well,"September 6, 2019",Xbox One,78,/game/xbox-one/creature-in-the-well,5.9,https://www.metacritic.com/game/xbox-one/creature-in-the-well,Flight School Studio,"['Action Adventure', 'General']",16
4323,4323,Eastshade,"February 13, 2019",PC,78,/game/pc/eastshade,8.0,https://www.metacritic.com/game/pc/eastshade,Eastshade Studios,"['Adventure', '3D', 'First-Person']",47
4324,4324,The Legend of Heroes: Trails of Cold Steel II,"June 4, 2019",PlayStation 4,78,/game/playstation-4/the-legend-of-heroes-trails-of-cold-steel-ii,8.4,https://www.metacritic.com/game/playstation-4/the-legend-of-heroes-trails-of-cold-steel-ii,Falcom,"['Role-Playing', 'Japanese-Style']",108
4325,4325,Destiny 2: Shadowkeep,"October 1, 2019",PC,78,/game/pc/destiny-2-shadowkeep,5.6,https://www.metacritic.com/game/pc/destiny-2-shadowkeep,Bungie,"['Action', 'Shooter', 'First-Person', 'Arcade']",224
4326,4326,Age of Wonders: Planetfall,"August 6, 2019",PlayStation 4,78,/game/playstation-4/age-of-wonders-planetfall,6.6,https://www.metacritic.com/game/playstation-4/age-of-wonders-planetfall,Triumph Studios,"['Strategy', 'Turn-Based', 'General']",39
4327,4327,Plants vs. Zombies: Battle for Neighborville,"October 18, 2019",PlayStation 4,77,/game/playstation-4/plants-vs-zombies-battle-for-neighborville,5.6,https://www.metacritic.com/game/playstation-4/plants-vs-zombies-battle-for-neighborville,PopCap,"['Action', 'Shooter', 'Third-Person', 'Tactical']",126
4328,4328,Vacation Simulator,"April 9, 2019",PC,77,/game/pc/vacation-simulator,5.7,https://www.metacritic.com/game/pc/vacation-simulator,Owlchemy Labs,"['Action', 'Simulation', 'General', 'Virtual', 'Virtual Life']",9
4329,4329,WRC 8 FIA World Rally Championship,"September 5, 2019",PC,77,/game/pc/wrc-8-fia-world-rally-championship,6.3,https://www.metacritic.com/game/pc/wrc-8-fia-world-rally-championship,Kylotonn,"['Racing', 'Arcade', 'Automobile']",55
4330,4330,Pawarumi,"July 24, 2019",Switch,77,/game/switch/pawarumi,7.7,https://www.metacritic.com/game/switch/pawarumi,Manufacture 43,"['Action', 'Shooter', ""Shoot-'Em-Up"", 'Vertical']",10
4331,4331,Battlefleet Gothic: Armada 2,"January 24, 2019",PC,77,/game/pc/battlefleet-gothic-armada-2,7.5,https://www.metacritic.com/game/pc/battlefleet-gothic-armada-2,Tindalos Interactive,"['Strategy', 'Real-Time', 'General']",58
4332,4332,Life is Strange 2: Episode 4 - Faith,"August 22, 2019",PlayStation 4,77,/game/playstation-4/life-is-strange-2-episode-4---faith,4.8,https://www.metacritic.com/game/playstation-4/life-is-strange-2-episode-4---faith,DONTNOD Entertainment,"['Action Adventure', 'General']",40
4333,4333,The Walking Dead: The Telltale Series - The Final Season Episode 4: Take Us Back,"March 26, 2019",PC,77,/game/pc/the-walking-dead-the-telltale-series---the-final-season-episode-4-take-us-back,8.6,https://www.metacritic.com/game/pc/the-walking-dead-the-telltale-series---the-final-season-episode-4-take-us-back,"Telltale Games, Skybound Games","['Adventure', 'Point-and-Click']",78
4334,4334,Whispers of a Machine,"April 17, 2019",PC,77,/game/pc/whispers-of-a-machine,7.5,https://www.metacritic.com/game/pc/whispers-of-a-machine,Clifftop Games,"['Adventure', 'Point-and-Click']",46
4335,4335,Audica,"November 5, 2019",PC,77,/game/pc/audica,tbd,https://www.metacritic.com/game/pc/audica,No Data,No Data,No Data
4336,4336,Rebel Galaxy Outlaw,"August 13, 2019",PC,77,/game/pc/rebel-galaxy-outlaw,5.5,https://www.metacritic.com/game/pc/rebel-galaxy-outlaw,Double Damage Games,"['Action Adventure', 'Open-World']",118
4337,4337,They Are Billions,"June 18, 2019",PC,77,/game/pc/they-are-billions,6.5,https://www.metacritic.com/game/pc/they-are-billions,Numantian Games,"['Strategy', 'Real-Time', 'Defense']",117
4338,4338,Cat Quest II,"October 24, 2019",Switch,77,/game/switch/cat-quest-ii,8.0,https://www.metacritic.com/game/switch/cat-quest-ii,The Gentlebros,"['Action', 'Role-Playing', 'General', 'Action RPG']",30
4339,4339,Stellaris: Console Edition,"February 26, 2019",PlayStation 4,77,/game/playstation-4/stellaris-console-edition,6.9,https://www.metacritic.com/game/playstation-4/stellaris-console-edition,Paradox Development Studio,"['Strategy', 'Real-Time', 'General']",42
4340,4340,Indivisible,"October 8, 2019",PlayStation 4,77,/game/playstation-4/indivisible,6.7,https://www.metacritic.com/game/playstation-4/indivisible,Lab Zero Games,"['Role-Playing', 'Action RPG']",85
4341,4341,Blasphemous,"September 10, 2019",Switch,77,/game/switch/blasphemous,8.0,https://www.metacritic.com/game/switch/blasphemous,The Game Kitchen,"['Action Adventure', 'Open-World']",128
4342,4342,Super Cane Magic ZERO,"May 30, 2019",PlayStation 4,77,/game/playstation-4/super-cane-magic-zero,5.2,https://www.metacritic.com/game/playstation-4/super-cane-magic-zero,STUDIO EVIL,"['Role-Playing', 'Japanese-Style']",10
4343,4343,Plants vs. Zombies: Battle for Neighborville,"October 18, 2019",PC,77,/game/pc/plants-vs-zombies-battle-for-neighborville,4.5,https://www.metacritic.com/game/pc/plants-vs-zombies-battle-for-neighborville,PopCap,"['Action', 'Shooter', 'Third-Person', 'Tactical']",84
4344,4344,Green Hell,"September 5, 2019",PC,77,/game/pc/green-hell,7.8,https://www.metacritic.com/game/pc/green-hell,Creepy Jar,"['Action', 'Action Adventure', 'Shooter', 'Survival', 'First-Person', 'Arcade']",111
4345,4345,Blasphemous,"September 10, 2019",PC,77,/game/pc/blasphemous,6.3,https://www.metacritic.com/game/pc/blasphemous,The Game Kitchen,"['Action Adventure', 'Open-World']",252
4346,4346,Darksiders II: Deathinitive Edition,"September 26, 2019",Switch,77,/game/switch/darksiders-ii-deathinitive-edition,7.9,https://www.metacritic.com/game/switch/darksiders-ii-deathinitive-edition,Gunfire Games,"['Action Adventure', 'Open-World']",20
4347,4347,Space Junkies,"March 21, 2019",PC,77,/game/pc/space-junkies,5.0,https://www.metacritic.com/game/pc/space-junkies,Ubisoft Montpellier,"['Action', 'Arcade']",6
4348,4348,Still There,"November 20, 2019",PC,77,/game/pc/still-there,7.5,https://www.metacritic.com/game/pc/still-there,GhostShark Games,"['Adventure', 'General']",10
4349,4349,Darksiders Genesis,"December 5, 2019",PC,77,/game/pc/darksiders-genesis,7.7,https://www.metacritic.com/game/pc/darksiders-genesis,Airship Syndicate Entertainment,"['Role-Playing', 'Action RPG']",188
4350,4350,My Memory of Us,"January 24, 2019",Switch,77,/game/switch/my-memory-of-us,7.6,https://www.metacritic.com/game/switch/my-memory-of-us,Juggler Games / Crunching Koalas,"['Action', 'Platformer', '2D']",17
4351,4351,Disney Classic Games: Aladdin and the Lion King,"October 29, 2019",PlayStation 4,77,/game/playstation-4/disney-classic-games-aladdin-and-the-lion-king,5.1,https://www.metacritic.com/game/playstation-4/disney-classic-games-aladdin-and-the-lion-king,Digital Eclipse,"['Miscellaneous', 'Compilation']",28
4352,4352,Unruly Heroes,"January 23, 2019",Xbox One,77,/game/xbox-one/unruly-heroes,6.3,https://www.metacritic.com/game/xbox-one/unruly-heroes,Magic Design Studios,"['Action', 'Platformer', '2D']",14
4353,4353,NHL 20,"September 10, 2019",PlayStation 4,77,/game/playstation-4/nhl-20,3.6,https://www.metacritic.com/game/playstation-4/nhl-20,Electronic Arts,"['Sports', 'Team', 'Ice Hockey', 'Sim']",132
4354,4354,Little Big Workshop,"October 17, 2019",PC,77,/game/pc/little-big-workshop,6.6,https://www.metacritic.com/game/pc/little-big-workshop,Mirage Game Studios,"['Strategy', 'Management', 'Business / Tycoon']",8
4355,4355,Assassin's Creed III Remastered,"March 29, 2019",Xbox One,77,/game/xbox-one/assassins-creed-iii-remastered,4.4,https://www.metacritic.com/game/xbox-one/assassins-creed-iii-remastered,Ubisoft,"['Action Adventure', 'Open-World']",39
4356,4356,Forza Horizon 4: LEGO Speed Champions,"June 13, 2019",Xbox One,77,/game/xbox-one/forza-horizon-4-lego-speed-champions,5.5,https://www.metacritic.com/game/xbox-one/forza-horizon-4-lego-speed-champions,Playground Games,"['Racing', 'Simulation', 'Automobile']",53
4357,4357,Assetto Corsa Competizione,"May 29, 2019",PC,77,/game/pc/assetto-corsa-competizione,6.8,https://www.metacritic.com/game/pc/assetto-corsa-competizione,Kunos Simulazioni,"['Racing', 'Simulation', 'Automobile']",61
4358,4358,Northgard,"September 26, 2019",Switch,77,/game/switch/northgard,8.0,https://www.metacritic.com/game/switch/northgard,Shiro Games,"['Strategy', 'Turn-Based', '4X']",10
4359,4359,Remnant: From the Ashes,"August 20, 2019",PlayStation 4,77,/game/playstation-4/remnant-from-the-ashes,7.3,https://www.metacritic.com/game/playstation-4/remnant-from-the-ashes,Gunfire Games,"['Action', 'Shooter', 'Third-Person', 'Arcade']",165
4360,4360,The Book of Unwritten Tales 2,"February 5, 2019",Switch,77,/game/switch/the-book-of-unwritten-tales-2,7.9,https://www.metacritic.com/game/switch/the-book-of-unwritten-tales-2,KING Art,"['Adventure', 'Point-and-Click']",7
4361,4361,Tiny Metal: Full Metal Rumble,"July 11, 2019",Switch,77,/game/switch/tiny-metal-full-metal-rumble,7.5,https://www.metacritic.com/game/switch/tiny-metal-full-metal-rumble,AREA35,"['Strategy', 'Turn-Based', 'Tactics']",18
4362,4362,Darksiders: Warmastered Edition,"April 2, 2019",Switch,77,/game/switch/darksiders-warmastered-edition,7.6,https://www.metacritic.com/game/switch/darksiders-warmastered-edition,Nordic Games Publishing,"['Action Adventure', 'Open-World']",43
4363,4363,For the King,"May 9, 2019",Switch,77,/game/switch/for-the-king,7.3,https://www.metacritic.com/game/switch/for-the-king,IronOak Games,"['Role-Playing', 'Roguelike']",21
4364,4364,New Super Lucky's Tale,"November 8, 2019",Switch,76,/game/switch/new-super-luckys-tale,8.1,https://www.metacritic.com/game/switch/new-super-luckys-tale,Playful Corp.,"['Action', 'Platformer', '3D']",89
4365,4365,MotoGP 19,"June 6, 2019",PlayStation 4,76,/game/playstation-4/motogp-19,7.6,https://www.metacritic.com/game/playstation-4/motogp-19,Milestone S.r.l,"['Racing', 'Simulation', 'Automobile']",35
4366,4366,Pode,"February 19, 2019",PlayStation 4,76,/game/playstation-4/pode,3.9,https://www.metacritic.com/game/playstation-4/pode,Henchman & Goon,"['Adventure', '3D', 'Third-Person']",10
4367,4367,Hob: The Definitive Edition,"April 3, 2019",Switch,76,/game/switch/hob-the-definitive-edition,7.5,https://www.metacritic.com/game/switch/hob-the-definitive-edition,"Panic Button, Runic Games","['Action', 'Action Adventure', 'General']",29
4368,4368,She Remembered Caterpillars,"March 28, 2019",Switch,76,/game/switch/she-remembered-caterpillars,8.0,https://www.metacritic.com/game/switch/she-remembered-caterpillars,Ysbryd Games,"['Puzzle', 'Action']",11
4369,4369,Tropico 6,"September 27, 2019",PlayStation 4,76,/game/playstation-4/tropico-6,7.0,https://www.metacritic.com/game/playstation-4/tropico-6,Limbic Entertainment,"['Strategy', 'Management', 'Government']",31
4370,4370,WRC 8 FIA World Rally Championship,"September 8, 2019",Xbox One,76,/game/xbox-one/wrc-8-fia-world-rally-championship,6.4,https://www.metacritic.com/game/xbox-one/wrc-8-fia-world-rally-championship,Kylotonn,"['Racing', 'Arcade', 'Automobile']",27
4371,4371,Truberbrook,"April 17, 2019",Xbox One,76,/game/xbox-one/truberbrook,tbd,https://www.metacritic.com/game/xbox-one/truberbrook,No Data,No Data,No Data
4372,4372,Dead or Alive 6,"March 1, 2019",Xbox One,76,/game/xbox-one/dead-or-alive-6,5.4,https://www.metacritic.com/game/xbox-one/dead-or-alive-6,"Team Ninja, Koei Tecmo Games","['Action', 'Fighting', '3D']",76
4373,4373,Creature in the Well,"September 6, 2019",Switch,76,/game/switch/creature-in-the-well,7.4,https://www.metacritic.com/game/switch/creature-in-the-well,Flight School Studio,"['Action Adventure', 'General']",23
4374,4374,ToeJam & Earl: Back in the Groove,"March 1, 2019",PC,76,/game/pc/toejam-earl-back-in-the-groove,6.5,https://www.metacritic.com/game/pc/toejam-earl-back-in-the-groove,Humanature Studios,"['Action', 'General', 'Platformer', '2D']",31
4375,4375,Transport Fever 2,"December 11, 2019",PC,76,/game/pc/transport-fever-2,7.2,https://www.metacritic.com/game/pc/transport-fever-2,Urban Games,"['Strategy', 'Management', 'Business / Tycoon']",38
4376,4376,Blazing Chrome,"July 11, 2019",PlayStation 4,76,/game/playstation-4/blazing-chrome,7.6,https://www.metacritic.com/game/playstation-4/blazing-chrome,JoyMasher,"['Action', 'Platformer', '2D']",25
4377,4377,SaGa: Scarlet Grace - Ambitions,"December 3, 2019",PlayStation 4,76,/game/playstation-4/saga-scarlet-grace---ambitions,tbd,https://www.metacritic.com/game/playstation-4/saga-scarlet-grace---ambitions,No Data,No Data,No Data
4378,4378,Trover Saves the Universe,"May 31, 2019",PlayStation 4,76,/game/playstation-4/trover-saves-the-universe,8.0,https://www.metacritic.com/game/playstation-4/trover-saves-the-universe,Squanch Games,"['Action', 'General']",88
4379,4379,Mutazione,"September 19, 2019",PlayStation 4,76,/game/playstation-4/mutazione,7.2,https://www.metacritic.com/game/playstation-4/mutazione,Die Gute Fabrik,"['Adventure', 'Point-and-Click']",19
4380,4380,Madden NFL 20,"July 30, 2019",PlayStation 4,76,/game/playstation-4/madden-nfl-20,1.4,https://www.metacritic.com/game/playstation-4/madden-nfl-20,Electronic Arts,"['Action', 'Sports', 'General', 'Team', 'Football', 'Sim']",593
4381,4381,The Surge 2,"September 23, 2019",PC,76,/game/pc/the-surge-2,6.4,https://www.metacritic.com/game/pc/the-surge-2,Deck 13,"['Role-Playing', 'Action RPG']",144
