,name,date,platform,score,url,userscore
5505,Ultracore,"June 23, 2020",Switch,65,/game/switch/ultracore,tbd
5506,My Hero One's Justice 2,"March 13, 2020",Switch,65,/game/switch/my-hero-ones-justice-2,6.2
5507,Might & Magic: Chess Royale,"January 30, 2020",PC,65,/game/pc/might-magic-chess-royale,3.1
5508,SELF,"January 16, 2020",Switch,65,/game/switch/self,tbd
5509,AO Tennis 2,"January 9, 2020",PC,65,/game/pc/ao-tennis-2,7.9
5510,Night Call,"June 24, 2020",Xbox One,65,/game/xbox-one/night-call,5.6
5511,198X,"January 23, 2020",Switch,65,/game/switch/198x,7.0
5512,Skelattack,"June 2, 2020",PlayStation 4,65,/game/playstation-4/skelattack,6.5
5513,Struggling,"August 27, 2020",PC,65,/game/pc/struggling,tbd
5514,Dead or School,"March 13, 2020",Switch,65,/game/switch/dead-or-school,7.1
5515,Windbound,"August 28, 2020",PlayStation 4,64,/game/playstation-4/windbound,5.1
5516,AO Tennis 2,"February 11, 2020",Switch,64,/game/switch/ao-tennis-2,7.2
5517,Rock of Ages 3: Make & Break,"July 21, 2020",PlayStation 4,64,/game/playstation-4/rock-of-ages-3-make-break,5.7
5518,Treachery in Beatdown City,"March 30, 2020",PC,64,/game/pc/treachery-in-beatdown-city,tbd
5519,Hyper Scape,"August 11, 2020",PlayStation 4,64,/game/playstation-4/hyper-scape,5.6
5520,Bite the Bullet,"August 14, 2020",Xbox One,64,/game/xbox-one/bite-the-bullet,tbd
5521,Skully,"August 4, 2020",PlayStation 4,64,/game/playstation-4/skully,tbd
5522,Maid of Sker,"July 28, 2020",PlayStation 4,64,/game/playstation-4/maid-of-sker,6.1
5523,Dr. Kawashima's Brain Training for Nintendo Switch,"January 3, 2020",Switch,64,/game/switch/dr-kawashimas-brain-training-for-nintendo-switch,5.9
5524,Corruption 2029,"February 17, 2020",PC,64,/game/pc/corruption-2029,6.0
5525,Rock of Ages 3: Make & Break,"July 21, 2020",Switch,64,/game/switch/rock-of-ages-3-make-break,tbd
5526,Infliction: Extended Cut,"February 25, 2020",PlayStation 4,64,/game/playstation-4/infliction-extended-cut,5.9
5527,Peaky Blinders: Mastermind,"August 20, 2020",PlayStation 4,64,/game/playstation-4/peaky-blinders-mastermind,4.4
5528,Moons of Madness,"March 24, 2020",Xbox One,64,/game/xbox-one/moons-of-madness,tbd
5529,Windbound,"August 28, 2020",Switch,64,/game/switch/windbound,7.3
5530,Summer in Mara,"June 16, 2020",PC,63,/game/pc/summer-in-mara,8.2
5531,Fallout 76: Wastelanders,"April 14, 2020",PlayStation 4,63,/game/playstation-4/fallout-76-wastelanders,6.3
5532,Hellpoint,"July 30, 2020",PC,63,/game/pc/hellpoint,6.4
5533,Moons of Madness,"March 24, 2020",PlayStation 4,63,/game/playstation-4/moons-of-madness,4.7
5534,Resident Evil: Resistance,"April 3, 2020",PlayStation 4,63,/game/playstation-4/resident-evil-resistance,3.8
5535,Panzer Dragoon,"March 26, 2020",Switch,63,/game/switch/panzer-dragoon,7.3
5536,Madden NFL 21,"August 25, 2020",PlayStation 4,63,/game/playstation-4/madden-nfl-21,0.2
5537,The Suicide of Rachel Foster,"February 19, 2020",PC,63,/game/pc/the-suicide-of-rachel-foster,7.5
5538,TT Isle of Man: Ride On The Edge 2,"May 14, 2020",Switch,63,/game/switch/tt-isle-of-man-ride-on-the-edge-2,6.5
5539,What Happened,"July 30, 2020",PC,63,/game/pc/what-happened,3.5
5540,The Flower Collectors,"April 21, 2020",PC,63,/game/pc/the-flower-collectors,tbd
5541,Cat Girl Without Salad: Amuse-Bouche,"April 1, 2020",Switch,63,/game/switch/cat-girl-without-salad-amuse-bouche,tbd
5542,Mosaic,"January 23, 2020",Switch,63,/game/switch/mosaic,tbd
5543,Necromunda: Underhive Wars,"September 8, 2020",PlayStation 4,63,/game/playstation-4/necromunda-underhive-wars,tbd
5544,NASCAR Heat 5,"July 7, 2020",PlayStation 4,63,/game/playstation-4/nascar-heat-5,2.4
5545,Save Koch,"March 6, 2020",Switch,63,/game/switch/save-koch,6.6
5546,Stela,"March 13, 2020",Switch,63,/game/switch/stela,5.8
5547,OVERPASS,"March 17, 2020",Xbox One,63,/game/xbox-one/overpass,5.5
5548,Hunting Simulator 2,"June 30, 2020",Xbox One,63,/game/xbox-one/hunting-simulator-2,5.3
5549,Bookbound Brigade,"January 30, 2020",PC,63,/game/pc/bookbound-brigade,tbd
5550,Bookbound Brigade,"January 30, 2020",Switch,62,/game/switch/bookbound-brigade,tbd
5551,OVERPASS,"February 27, 2020",PC,62,/game/pc/overpass,5.4
5552,Bleeding Edge,"March 24, 2020",PC,62,/game/pc/bleeding-edge,5.3
5553,Disintegration,"June 15, 2020",PC,62,/game/pc/disintegration,6.2
5554,Wavey The Rocket,"May 7, 2020",PC,62,/game/pc/wavey-the-rocket,tbd
5555,Namco Museum Archives Vol. 1,"June 18, 2020",PlayStation 4,62,/game/playstation-4/namco-museum-archives-vol-1,tbd
5556,The Suicide of Rachel Foster,"September 9, 2020",PlayStation 4,62,/game/playstation-4/the-suicide-of-rachel-foster,tbd
5557,Predator: Hunting Grounds,"April 24, 2020",PC,62,/game/pc/predator-hunting-grounds,5.2
5558,Skully,"August 4, 2020",PC,62,/game/pc/skully,tbd
5559,Maid of Sker,"July 28, 2020",Xbox One,62,/game/xbox-one/maid-of-sker,7.2
5560,Hellbound,"August 4, 2020",PC,62,/game/pc/hellbound,6.9
5561,The Complex,"March 31, 2020",PC,62,/game/pc/the-complex,7.3
5562,Tannenberg,"July 24, 2020",PlayStation 4,61,/game/playstation-4/tannenberg,tbd
5563,Skully,"August 4, 2020",Switch,61,/game/switch/skully,7.5
5564,Giraffe and Annika,"August 25, 2020",Switch,61,/game/switch/giraffe-and-annika,tbd
5565,Wizardry: Labyrinth of Lost Souls,"January 15, 2020",PC,61,/game/pc/wizardry-labyrinth-of-lost-souls,tbd
5566,Infini,"July 3, 2020",Switch,61,/game/switch/infini,8.2
5567,Tour de France 2020,"June 4, 2020",PlayStation 4,61,/game/playstation-4/tour-de-france-2020,5.2
5568,Blair Witch,"June 25, 2020",Switch,61,/game/switch/blair-witch,7.4
5569,Tennis World Tour 2,"September 22, 2020",PlayStation 4,61,/game/playstation-4/tennis-world-tour-2,9.8
5570,Ary and the Secret of Seasons,"September 1, 2020",PC,61,/game/pc/ary-and-the-secret-of-seasons,4.3
5571,Final Fantasy Crystal Chronicles: Remastered Edition,"August 27, 2020",Switch,61,/game/switch/final-fantasy-crystal-chronicles-remastered-edition,4.4
5572,Fight Crab,"July 29, 2020",PC,60,/game/pc/fight-crab,7.3
5573,The Complex,"March 31, 2020",PlayStation 4,60,/game/playstation-4/the-complex,5.1
5574,Conglomerate 451,"February 21, 2020",PC,60,/game/pc/conglomerate-451,5.3
5575,Windbound,"August 28, 2020",PC,60,/game/pc/windbound,5.3
5576,Dead or School,"March 13, 2020",PlayStation 4,60,/game/playstation-4/dead-or-school,4.9
5577,Disintegration,"June 16, 2020",PlayStation 4,60,/game/playstation-4/disintegration,4.7
5578,Wolcen: Lords of Mayhem,"February 13, 2020",PC,60,/game/pc/wolcen-lords-of-mayhem,5.6
5579,Gigantosaurus: The Game,"March 27, 2020",Switch,60,/game/switch/gigantosaurus-the-game,tbd
5580,Commandos 2 HD Remaster,"January 24, 2020",PC,60,/game/pc/commandos-2-hd-remaster,2.3
5581,Separation,"March 4, 2020",PlayStation 4,59,/game/playstation-4/separation,4.5
5582,Oddworld: Munch's Oddysee HD,"May 14, 2020",Switch,59,/game/switch/oddworld-munchs-oddysee-hd,7.5
5583,The Dark Crystal: Age of Resistance Tactics,"February 4, 2020",Switch,59,/game/switch/the-dark-crystal-age-of-resistance-tactics,7.1
5584,Final Fantasy Crystal Chronicles: Remastered Edition,"August 27, 2020",PlayStation 4,59,/game/playstation-4/final-fantasy-crystal-chronicles-remastered-edition,5.0
5585,Sisters Royale: Five Sisters Under Fire,"January 30, 2020",Switch,59,/game/switch/sisters-royale-five-sisters-under-fire,tbd
5586,Warcraft III: Reforged,"January 28, 2020",PC,59,/game/pc/warcraft-iii-reforged,0.6
5587,Hellpoint,"July 30, 2020",PlayStation 4,59,/game/playstation-4/hellpoint,6.6
5588,One Punch Man: A Hero Nobody Knows,"February 28, 2020",Xbox One,59,/game/xbox-one/one-punch-man-a-hero-nobody-knows,3.4
5589,Drug Dealer Simulator,"April 16, 2020",PC,59,/game/pc/drug-dealer-simulator,6.6
5590,Liberated,"June 2, 2020",Switch,59,/game/switch/liberated,6.8
5591,Skater XL,"July 28, 2020",Xbox One,59,/game/xbox-one/skater-xl,4.7
5592,The Academy: The First Riddle,"June 19, 2020",PC,59,/game/pc/the-academy-the-first-riddle,tbd
5593,Warlander,"February 26, 2020",PC,59,/game/pc/warlander,tbd
5594,Spirit of the North,"May 7, 2020",Switch,59,/game/switch/spirit-of-the-north,6.9
5595,Disaster Report 4: Summer Memories,"April 7, 2020",Switch,59,/game/switch/disaster-report-4-summer-memories,7.3
5596,Those Who Remain,"May 28, 2020",Xbox One,59,/game/xbox-one/those-who-remain,5.0
5597,The Dark Crystal: Age of Resistance Tactics,"February 4, 2020",PlayStation 4,59,/game/playstation-4/the-dark-crystal-age-of-resistance-tactics,3.9
5598,Kandagawa Jet Girls,"August 18, 2020",PlayStation 4,58,/game/playstation-4/kandagawa-jet-girls,6.3
5599,Tharsis,"April 11, 2020",Switch,58,/game/switch/tharsis,tbd
5600,Romance of the Three Kingdoms XIV,"January 15, 2020",PC,58,/game/pc/romance-of-the-three-kingdoms-xiv,tbd
5601,The Dark Crystal: Age of Resistance Tactics,"February 4, 2020",Xbox One,58,/game/xbox-one/the-dark-crystal-age-of-resistance-tactics,4.3
5602,Summer in Mara,"June 16, 2020",Switch,58,/game/switch/summer-in-mara,7.4
5603,Peaky Blinders: Mastermind,"August 20, 2020",PC,58,/game/pc/peaky-blinders-mastermind,tbd
5604,Skellboy,"January 30, 2020",Switch,58,/game/switch/skellboy,6.4
5605,Dread Nautical,"April 29, 2020",PC,58,/game/pc/dread-nautical,tbd
5606,Sword Art Online: Alicization Lycoris,"July 10, 2020",PlayStation 4,58,/game/playstation-4/sword-art-online-alicization-lycoris,6.0
5607,Sword Art Online: Alicization Lycoris,"July 10, 2020",Xbox One,58,/game/xbox-one/sword-art-online-alicization-lycoris,6.6
5608,Skater XL,"July 28, 2020",PlayStation 4,57,/game/playstation-4/skater-xl,5.2
5609,One Punch Man: A Hero Nobody Knows,"February 28, 2020",PlayStation 4,57,/game/playstation-4/one-punch-man-a-hero-nobody-knows,3.8
5610,Rugby 20,"January 23, 2020",Xbox One,57,/game/xbox-one/rugby-20,4.0
5611,Eclipse: Edge of Light,"January 14, 2020",PlayStation 4,57,/game/playstation-4/eclipse-edge-of-light,3.8
5612,Orangeblood,"January 13, 2020",PC,57,/game/pc/orangeblood,7.0
5613,Ary and the Secret of Seasons,"September 1, 2020",PlayStation 4,57,/game/playstation-4/ary-and-the-secret-of-seasons,6.8
5614,Gigantosaurus: The Game,"March 27, 2020",Xbox One,57,/game/xbox-one/gigantosaurus-the-game,tbd
5615,Griefhelm,"August 20, 2020",PC,56,/game/pc/griefhelm,6.8
5616,Cannibal Cuisine,"May 20, 2020",PC,56,/game/pc/cannibal-cuisine,tbd
5617,Creepy Tale,"July 10, 2020",Switch,56,/game/switch/creepy-tale,tbd
5618,House Flipper,"June 12, 2020",Switch,56,/game/switch/house-flipper,7.7
5619,Crucible,"May 20, 2020",PC,56,/game/pc/crucible,4.2
5620,Praetorians HD Remaster,"January 24, 2020",PC,56,/game/pc/praetorians-hd-remaster,7.8
5621,Deadly Premonition 2: A Blessing in Disguise,"July 10, 2020",Switch,56,/game/switch/deadly-premonition-2-a-blessing-in-disguise,5.2
5622,Mafia II: Definitive Edition,"May 19, 2020",PlayStation 4,56,/game/playstation-4/mafia-ii-definitive-edition,6.1
5623,Predator: Hunting Grounds,"April 24, 2020",PlayStation 4,56,/game/playstation-4/predator-hunting-grounds,6.1
5624,Azur Lane: Crosswave,"February 13, 2020",PlayStation 4,56,/game/playstation-4/azur-lane-crosswave,6.1
5625,Galaxy Warfighter,"April 16, 2020",Switch,55,/game/switch/galaxy-warfighter,tbd
5626,GERRRMS,"July 23, 2020",Switch,55,/game/switch/gerrrms,tbd
5627,Best Friend Forever,"August 27, 2020",Switch,54,/game/switch/best-friend-forever,tbd
5628,OVERPASS,"March 17, 2020",PlayStation 4,54,/game/playstation-4/overpass,1.9
5629,Space Channel 5 VR: Kinda Funky News Flash,"February 25, 2020",PlayStation 4,54,/game/playstation-4/space-channel-5-vr-kinda-funky-news-flash,6.3
5630,Hunting Simulator 2,"June 30, 2020",PlayStation 4,54,/game/playstation-4/hunting-simulator-2,2.5
5631,Five Nights at Freddy's: Help Wanted,"May 21, 2020",Switch,53,/game/switch/five-nights-at-freddys-help-wanted,6.7
5632,Daymare: 1998,"April 28, 2020",PlayStation 4,53,/game/playstation-4/daymare-1998,6.9
5633,Necromunda: Underhive Wars,"September 7, 2020",PC,52,/game/pc/necromunda-underhive-wars,6.3
5634,Last Encounter,"February 21, 2020",Switch,52,/game/switch/last-encounter,tbd
5635,Star Horizon,"May 14, 2020",Switch,52,/game/switch/star-horizon,tbd
